Mnemonic,Tag,FLBR.US,FET.US,FGDP_.US,FC_.US,FCD_.US,FCN_.US,FCS_.US,FI_.US,FIF_.US,FIFN_.US,FIFNS_.US,FIFR_.US,FEXG_.US,FEXS_.US,FIMG_.US,FIMS_.US,FG_.US,FAWHTP.US,FIP.US,FTWDBRD.US,FYPQ.US,FYLE.US,FYPDPIQ.US,FYPDPI_Q.US,FYPSAVQ.US,FCPIU.US,FCPIUL1E.US,FCPWTI.US,FPDPC.US,FPDPGDP.US,FAHETP.US,FHST.US,FHST1.US,FHSTMF.US,FGDP.US,FYHHMEDQ.US,FPPISP3500.US,FPPISP3000.US,FHN1.US,FHN1SUPQ.US,FRVEHL.US,FZPAVN.US,FMBAD.US,FBCFCOFCCQ.US,FCBC.US,FCCALLQ.US,FCCREVQ.US,FCCNREVQ.US,FBBABLLICBQ.US,FBBABLLRCBQ.US,FBBABLLCCBQ.US,FHX1.US,FBKBY.US,FBKPY.US,FCPGASQ.US,FDJMIIUSDDWCFTDQ.US,FRFHLMCFM.US,FG.US,FI.US,FIF.US,FZFL075035503Q.US,FZ.US,FRFED.US,FRPRIME.US,FRILIBOR1M.US,FRILIBOR3M.US,FRILIBOR6M.US,FRILIBOR12M.US,FRTB3M.US,FRTB6M.US,FRGT1Y.US,FIRSWP1YQ.US,FRGT2Y.US,FIRSWP2YQ.US,FRGT3Y.US,FIRSWP3YQ.US,FRGT5Y.US,FIRSWP5YQ.US,FRGT7Y.US,FIRSWP7YQ.US,FRGT10Y.US,FIRSWP10YQ.US,FRGT20Y.US,FRGT30Y.US,FIRSWP30YQ.US,FRBAAC.US,FSPVOL.US,FIFNE_Q.US,FIFNIP_Q.US,FABABC.US,FCUMF.US,FLBR.TX,FLBR.MI,FLBR.CA,FLBR.FL,FLBR.AZ,FABAHE.US,FHCLHP1TIM.TX,FHCLHP1TIM.MI,FHCLHP1TIM.CA,FHCLHP1TIM.FL,FHCLHP1TIM.AZ,FHCLHP1TIM.US,FMOF14TQ.US,FMOF14RQ.US,FMOF14PQ.US,FCBOEVIXQ.US,FRPRIME.US
date,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
3/31/2017,HI,4.666666667,145.7123333,16903.24,11758.04,1647.313,2540.182,7621.048,2896.996,2875.663,2263.637,468.037,605.508,1492.279,672.184,2286.74,495.467,2896.627,33.6,103.6924,126.1941,16245.23,10166.333,14226.413,12680.434,3.9,244.122,251.025,51.78145161,112.198,112.752,21.86333333,1.237666667,0.838666667,0.399,19057.705,58217.68244,197.4,196.8333333,0.617333333,5.1,17.12595318,988.064,4.71,3.47,117.5333333,3692.90138,979.8672,2713.03416,2094.434,4137.871933,1362.0271,4.993333333,23591,770901,3.062548387,24508.31796,4.171166667,3320.249,3128.739,3128.877,262.932,2108.996,0.703870968,3.798387097,0.829557031,1.070779375,1.374468281,1.748509375,0.598225806,0.714354839,0.892580645,1.304870968,1.244354839,1.559983871,1.516451613,1.76133871,1.947903226,2.028532258,2.255483871,2.205145161,2.446612903,2.380064516,2.783709677,3.046129032,2.633870968,4.661097254,0.416680748,1059.393,738.59,2.74,75.77216667,4.9,5.166667,5.033333,4.933333,5.033333,1.11,199.002,130.632,242.376,191.668,175.931,188.793,1716.401343,614.7128357,1101.688507,11.69193548,3.798387097
6/30/2017,HI,4.366666667,146.1966667,17031.085,11852.958,1677.793,2566.557,7664.419,2924.674,2898.459,2300.598,475.97,594.101,1500.421,682.293,2294.281,498.153,2895.23,33.7,105.1024333,123.4939667,16364.364,10271.437,14351.497,12783.303,3.8,243.9313333,251.376,48.14936508,112.273,113.037,21.99333333,1.166666667,0.825,0.341666667,19250.009,58672.0194,198.6333333,197.2,0.605,5.366666667,16.75849918,994.235,4.24,3.54,118.1,3735.37242,991.91038,2743.46205,2098.9197,4181.2285,1371.290067,4.93,23443,772594,3.137190476,25124.9606,3.986333333,3332.074,3178.149,3173.297,272.075,2123.407,0.9528125,4.046153846,1.06296541,1.205547541,1.424986066,1.751418525,0.894444444,1.015079365,1.125714286,1.383920635,1.297619048,1.551301587,1.472063492,1.68931746,1.811111111,1.894047619,2.072539683,2.047031746,2.260952381,2.213888889,2.632857143,2.896984127,2.483492063,4.496866029,0.450835049,1081.99,745.306,2.67,76.141,4.8,4.233333,4.733333,4.3,5.066667,1.07,202.408,132.235,245.954,193.824,178.524,190.669,1652.591472,532.76056,1119.830912,11.42634921,4.046153846
9/30/2017,HI,4.3,146.6676667,17156.946,11922.12,1711.506,2580.146,7692.944,2967.535,2909.363,2322.71,469.714,584.954,1505.605,689.213,2291.359,495.531,2894.351,33.63333333,104.6936,119.3387333,16478.104,10373.234,14425.093,12800.996,3.4,245.1503333,252.438,48.19634921,112.693,113.646,22.15333333,1.165,0.846333333,0.318666667,19495.476,59200.33989,199.1333333,197.5,0.603333333,5.533333333,17.06395802,1000.233,4.643335266,3.34088524,120.3333333,3785.490877,1004.018281,2781.472596,2115.183533,4224.306133,1383.957833,4.79,23109,767721,2.953015873,26148.53905,3.884166667,3351.459,3240.992,3202.586,276.1693409,2170.671501,1.155555556,4.25,1.231578281,1.314982344,1.461212813,1.734741875,1.035873016,1.122222222,1.243492063,1.47031746,1.362698413,1.604,1.51015873,1.710380952,1.813492063,1.882730159,2.062539683,2.029857143,2.241428571,2.197190476,2.576349206,2.817460317,2.487492063,4.334333333,0.478889203,1104.52,753.176,2.677506336,75.5888,4.5,3.9,5.1,4.375611,5,1.133469859,204.183823,133.5650275,249.3248109,197.0489227,181.6065233,192.5583408,1539.702815,458.3770598,1081.325755,10.94428571,4.25
12/31/2017,BA,4.098481465,147.2681399,17270.28647,11987.89421,1714.342304,2595.677428,7740.350482,2993.554894,2920.376076,2341.395307,460.3414835,577.281769,1530.492911,697.1011367,2330.607938,500.8391053,2905.326359,33.68525295,105.0085988,120.3281031,16673.1292,10504.99611,14551.15666,12816.4095,3.026679574,246.9630472,253.7075295,52,113.53536,114.164111,22.28756114,1.318755205,0.923600512,0.395154693,19668.72172,59653.5432,200.0651896,199.4093407,0.623147225,4.998689688,17.20655772,1000.572323,4.647627907,3.150676441,118.3474775,3831.250023,1023.541071,2807.708952,2145.025489,4283.594181,1400.231901,5.000680326,23914.60227,770715.8705,2.967251573,27119.41986,4.059655078,3377.037001,3268.869013,3212.736725,283.0599288,2178.82627,1.185753543,4.288957852,1.235753543,1.393405177,1.568743241,1.872480424,1.071386101,1.223450107,1.482897935,1.718330624,1.684548114,1.912729475,1.821761597,2.033099214,2.109399855,2.220372881,2.318924932,2.371622185,2.485024951,2.49925789,2.957736905,3.174836017,2.917652663,4.689358454,0.447349049,1122.936736,762.8170878,2.700008817,75.43586785,4.6,3.946647,5.055569,4.252277,5.005086,1.160410835,208.1592663,134.2937828,252.0001274,200.5075312,184.3792285,193.9801577,1512.579164,429.9522489,1082.626915,12.7550425,4.288957852
3/31/2018,BA,3.995895255,147.7965124,17395.43155,12061.32095,1727.913623,2606.02311,7789.860221,3027.809621,2960.158456,2370.586845,467.7049949,587.872611,1551.059689,703.5200168,2373.8325,511.6132437,2949.803017,33.65779673,105.5004868,121.5136066,16885.40623,10653.81338,14719.93685,12858.14798,2.756457329,248.2141555,255.1392809,52.92624,114.4794482,114.9525166,22.46034018,1.387860174,1.007617542,0.380242632,19950.9385,60167.82527,200.982382,200.4131541,0.655172369,5.085962811,16.94244866,1014.861262,4.602303411,3.091992005,111.4486084,3887.031351,1050.216458,2836.814894,2174.434345,4339.699304,1419.453841,5.152377534,23618.4964,771517.7931,3.021297709,27370.11221,4.467421353,3436.285019,3323.697112,3273.656208,288.804565,2202.566144,1.410145729,4.532908521,1.460145729,1.618563304,1.787025794,2.127884353,1.212569481,1.360950924,1.731742376,2.016501191,2.00659529,2.254325274,2.168457875,2.402136091,2.472029153,2.638098688,2.699461779,2.840323195,2.861048109,2.974639951,3.532476296,3.708171544,3.531968157,5.370275931,0.763728583,1134.405049,773.1768009,2.745740855,75.41913705,3.817462,3.924454,4.898809,4.054983,4.919482,1.163016704,209.9200958,135.0407547,254.8827453,203.6839909,186.9815811,195.4313161,1492.625675,377.8863381,1114.739337,16.92246397,4.532908521
6/30/2018,BA,3.831918791,148.3168745,17535.2861,12141.06105,1736.637562,2623.912074,7842.987411,3087.440067,3008.112627,2403.841955,475.6064105,602.5716718,1570.780776,710.5597824,2421.700507,522.3946638,2982.175595,33.67219089,106.0614711,122.4039666,17081.90017,10808.13334,14886.66404,12913.6885,2.538334178,249.5208015,256.7194984,53.37356,115.278172,115.7151361,22.64031569,1.474300009,1.091746317,0.382553693,20242.97228,60641.94493,201.8716112,201.3226152,0.687131597,5.057326452,17.07680371,1030.423323,4.52489301,3.121253817,107.0639344,3942.826449,1078.286971,2864.539478,2206.248076,4395.8769,1439.234129,5.310665216,23448.58872,764570.8925,3.032350613,27429.85569,4.701961184,3482.036567,3409.731852,3346.231294,293.6576907,2232.393383,1.719208781,4.844618525,1.769208781,1.926117748,2.096292609,2.428367511,1.491211048,1.63715708,2.018870874,2.3192096,2.299139779,2.548462538,2.461537237,2.707727599,2.76305425,2.94265115,2.990007326,3.148370248,3.148104292,3.280513986,3.819531642,3.965908268,3.815061457,5.653538033,0.79203199,1150.33358,782.6019649,2.76891479,75.52685119,3.695241,3.9095,4.692243,3.86201,4.792216,1.156647307,211.0972477,135.6028215,257.5122945,206.1808421,189.1011046,196.600083,1494.085218,348.108733,1145.976485,17.29304485,4.844618525
9/30/2018,BA,3.786261978,148.7837213,17641.73656,12215.7933,1737.872772,2639.584961,7900.81157,3148.020279,3058.733733,2435.387575,483.4808788,621.6471579,1583.991413,717.6105201,2465.803587,534.3206352,2989.081267,33.68915254,106.569376,119.7884213,17298.2411,10969.28784,15066.56773,12985.55048,2.482198104,251.1413166,258.4233435,54.03161,116.0256376,116.4747517,22.83209845,1.558778711,1.177876955,0.380901756,20505.95612,61218.48648,202.8017434,202.5550573,0.699217276,5.037028941,16.93171477,1042.480441,4.442954956,3.16089931,105.5936745,3999.984364,1106.58608,2893.398284,2236.741742,4460.453234,1458.019334,5.506434758,23142.59651,762528.3789,3.226665966,27272.57041,4.928653789,3506.029226,3498.936628,3423.741602,297.499949,2242.682026,1.993632708,5.119400679,2.043632708,2.138103792,2.314594884,2.648962615,1.745329932,1.894349899,2.284827424,2.563913553,2.573720247,2.804086229,2.74111173,2.952635691,3.049749061,3.215246925,3.281738192,3.427854737,3.444420705,3.565283548,4.086528124,4.203082741,4.041716825,5.938174133,0.774784488,1164.13597,792.4707264,2.790030965,75.59833513,3.586098,3.892527,4.531215,3.689385,4.667704,1.171285101,212.0618364,136.1208727,260.1051993,208.0833158,190.7969231,197.6313326,1497.142918,315.5289275,1181.61399,17.06230407,5.119400679
12/31/2018,BA,3.69038109,149.2305185,17748.10414,12292.16344,1737.905562,2654.425568,7962.308313,3198.975513,3107.952591,2460.029581,489.1314923,646.2240102,1589.593679,725.3473182,2507.495277,544.6991117,3006.854574,33.70480155,106.9912201,114.9288117,17512.60362,11129.31376,15251.11512,13047.06598,2.340453521,252.8507357,260.22529,54.63698,116.8930635,117.3524623,23.02745531,1.65483588,1.268891419,0.385944461,20790.57466,61767.30365,203.815616,203.9015497,0.703933187,5.041504532,16.84407956,1065.50902,4.409389496,3.206999272,104.8818612,4055.209343,1133.567157,2921.642186,2267.198691,4536.001575,1476.021468,5.556232372,23235.71124,765810.6448,3.343482535,26885.73053,5.156355101,3544.437083,3581.201863,3503.575732,302.3797887,2275.844077,2.445556493,5.571372944,2.495556493,2.588478425,2.761871614,3.05856727,2.149498148,2.28945651,2.660832419,2.963377754,2.928918912,3.186140231,3.083281266,3.325164823,3.37228052,3.553828285,3.590746876,3.751681828,3.739965867,3.875154026,4.349015991,4.435883766,4.292029414,6.19843422,0.784182233,1174.750255,800.8478335,2.807520244,75.62930475,3.54605,3.875472,4.40464,3.498205,4.536096,1.169022098,212.7928716,136.5674357,262.5743816,209.4294979,192.0580883,198.5012831,1495.852662,305.7224204,1190.130242,17.18742136,5.571372944
3/31/2019,BA,3.695298832,149.5394551,17849.61824,12364.10602,1736.212753,2669.28382,8021.085443,3241.804625,3153.171636,2478.585167,493.4517894,672.8874683,1595.451392,734.7841289,2540.994883,553.548653,3020.651609,33.72162119,107.4565581,111.8589509,17734.4117,11282.14272,15443.2454,13112.81188,2.265678029,254.6564661,262.1479801,55.22416,117.7721876,118.3119877,23.22317543,1.690440462,1.305849176,0.384591285,21083.32113,62292.32003,204.8444748,205.0323357,0.719752913,5.038801768,16.74466151,1085.602377,4.409072342,3.270728156,105.2143022,4108.470357,1159.492846,2948.977511,2297.141964,4620.975631,1493.679731,5.607456602,23328.34584,769282.6282,3.42141891,26357.44954,5.372236387,3579.936485,3657.92821,3582.609636,305.2746516,2312.454809,2.974933109,6.100756121,3.024933109,3.115809994,3.28137381,3.517999995,2.630155481,2.753540828,3.08948076,3.415705717,3.319170841,3.58951346,3.449578036,3.699292124,3.702560183,3.900263871,3.896196024,4.071966032,4.020787187,4.170285984,4.597939049,4.656606321,4.528221002,6.462304503,0.790348966,1181.26412,808.5692579,2.818598568,75.71810462,3.570633,3.941585,4.381899,3.425711,4.544724,1.171840888,213.3315833,136.9751316,264.9025785,210.3533692,192.9390221,199.2525745,1464.757907,265.8471205,1198.910787,17.26958542,6.100756121
6/30/2019,BA,3.754704609,149.7537807,17924.02651,12430.5009,1732.577345,2683.350122,8077.049434,3280.576586,3194.794834,2494.011181,497.5204692,699.0846537,1598.47791,742.2848638,2577.4285,558.4446803,3020.695425,33.72689083,107.8387067,109.1457053,17942.94487,11422.36824,15624.19091,13172.68176,2.191233911,256.5010962,264.1439524,55.56899,118.6105548,119.153489,23.4149043,1.730058871,1.34318498,0.386873891,21321.64707,62795.40975,205.8469809,206.0612409,0.724662386,5.04272827,16.66209604,1106.472954,4.431921057,3.350386396,102.8770732,4156.971394,1183.689762,2973.281631,2321.778632,4711.408954,1510.666653,5.612071803,23423.26146,772971.7024,3.479440637,25396.94039,5.447382611,3598.453175,3729.686404,3657.218812,307.1677706,2331.872894,3.261725719,6.387549619,3.311725719,3.403521316,3.56184014,3.75157165,2.911261254,3.018997987,3.321446119,3.651023994,3.514859265,3.788109127,3.622639325,3.875166125,3.841606814,4.041596908,4.011790767,4.189660172,4.113127521,4.264651472,4.679774843,4.729169395,4.600167777,6.569283057,0.83010731,1186.378185,814.8125264,2.833423792,75.7441419,3.594955,4.030796,4.42738,3.412213,4.596198,1.183109736,213.834181,137.4523376,267.2728564,211.0212575,193.6437245,200.0482248,1442.922422,244.8427094,1198.079713,17.79941924,6.387549619
9/30/2019,BA,3.867964546,149.9124899,17983.48896,12486.15255,1726.204247,2696.028093,8126.39621,3313.176552,3232.731978,2507.54671,500.883743,723.4862677,1608.236414,746.224104,2609.812188,562.8909039,3015.038428,33.72500509,108.1549102,107.884327,18150.06596,11554.40847,15804.57359,13231.58897,2.19282125,258.333869,266.1467865,55.67714,119.445772,119.9803884,23.59998291,1.756244778,1.364220089,0.392024688,21541.72766,63291.26459,206.8437823,207.1651659,0.716619457,5.010354388,16.49609405,1123.655528,4.455662355,3.435076253,101.2831205,4200.348055,1205.574823,2994.773231,2347.964352,4803.429849,1527.428371,5.604046434,23560.89249,778153.7686,3.519081755,24743.14974,5.518305364,3609.698526,3794.925376,3728.239085,307.1915321,2353.568691,3.59786844,6.72369246,3.64786844,3.737800061,3.890206972,4.026735532,3.221805925,3.311548397,3.57547899,3.917097723,3.727173709,4.010570159,3.808933563,4.071094142,3.988786669,4.196987845,4.132002338,4.317405326,4.206598921,4.365387789,4.762603419,4.802611816,4.67950027,6.683927676,0.823785946,1190.343531,821.0194362,2.842827512,75.74950108,3.69842,4.219016,4.557695,3.426919,4.700616,1.201366011,214.3961407,138.038802,269.7569459,211.5220221,194.2684229,200.954276,1439.928351,245.7357944,1194.192556,17.71517785,6.72369246
12/31/2019,BA,4.029846589,150.0578568,18033.02815,12524.3985,1721.424145,2704.314348,8161.136006,3324.533707,3255.243736,2517.92817,504.435124,735.6165667,1628.98143,748.9764142,2640.513667,562.8069243,3022.094693,33.71805517,108.3883701,107.3513654,18354.06438,11683.1784,15982.44191,13296.49175,2.369060818,260.1238805,268.1030953,56.19861,120.2004425,120.6673343,23.77588497,1.76594694,1.378132599,0.387814341,21723.29162,63752.65695,207.8720977,208.4029258,0.691450683,5.077087037,16.41277146,1142.959924,4.494818097,3.524192643,94.68053872,4239.198736,1224.387415,3014.811321,2370.715132,4891.294209,1543.197134,5.397919294,23771.55187,785981.1783,3.568978581,24569.72673,5.624129287,3636.657383,3831.997971,3778.035255,307.8649818,2385.607949,3.779315014,6.90513905,3.829315014,3.922028937,4.078760986,4.206713029,3.387687103,3.474355083,3.731704556,4.082630444,3.876271262,4.170655502,3.953585306,4.228336004,4.126755336,4.341304011,4.265363208,4.456589814,4.335390975,4.499795719,4.87672913,4.90380459,4.784747987,6.81504352,0.888467306,1191.268973,826.9240727,2.854426113,75.70580067,3.854095,4.442414,4.745516,3.502197,4.871381,1.224213106,214.5919221,138.6872343,272.2390668,211.8712634,194.787134,201.9121392,1398.334122,237.2292755,1161.104847,18.57714822,6.90513905
3/31/2020,BA,4.307120361,149.9291342,18041.06511,12543.54258,1715.138911,2707.893057,8182.986611,3297.552613,3251.931017,2517.479905,506.1661934,732.7521124,1657.318043,754.1911606,2664.791795,562.2171239,3028.105635,33.69019036,108.3706928,107.3191103,18526.45962,11770.46289,16130.53777,13338.77369,2.522564321,261.865536,270.0097854,56.70112,120.9296907,121.3157852,23.93144505,1.734848464,1.361679996,0.373168468,21848.68133,64155.89645,208.9186562,209.3788295,0.638984913,5.135074718,16.12646814,1156.699163,4.56474876,3.649806563,90.04731378,4272.175598,1239.41861,3032.756988,2388.246004,4968.430105,1554.816428,4.920527213,24090.27751,798077.0505,3.588712568,25038.14323,5.650041892,3662.152774,3821.542288,3795.34817,305.1843787,2402.495354,3.814420563,6.940244601,3.864420563,3.95671511,4.124431728,4.257236585,3.428856735,3.514971062,3.771135408,4.118772415,3.914418504,4.206955303,3.990931949,4.264545454,4.162898496,4.375204189,4.300676599,4.48984536,4.369881617,4.53230193,4.907292084,4.930904091,4.808921486,6.896277462,0.883802337,1184.592665,831.421047,2.876750716,75.46056229,4.08625,4.912202,5.044081,3.71567,5.142173,1.250120338,214.765684,139.273812,274.4377943,211.9646264,195.0721649,202.7507362,1303.152309,218.4834899,1084.668819,18.51498091,6.940244601
6/30/2020,BA,4.573520512,149.8044793,18068.58446,12563.82439,1710.751663,2711.072798,8204.475934,3276.482708,3240.706766,2514.005424,507.426671,725.0023425,1694.350101,762.4183521,2686.760626,564.069622,3034.975152,33.662163,108.4537597,107.8428656,18691.16503,11849.28193,16272.78121,13379.83074,2.654230997,263.5787168,271.8782279,57.16571,121.621727,121.9736153,24.05485459,1.66730856,1.330898587,0.336409974,21999.90116,64537.1708,209.9589411,210.3427299,0.606002423,5.068058291,15.93386297,1170.763523,4.660263322,3.817242048,86.90561967,4302.454946,1252.661065,3049.79388,2403.500344,5031.58578,1568.533076,4.871402573,24539.42483,816678.1106,3.628776729,25711.51057,5.622810922,3687.062273,3816.732502,3802.139896,304.1215129,2426.726118,3.750595193,6.876419232,3.800595193,3.891787705,4.064193687,4.198107605,3.434934109,3.517896246,3.767313056,4.078928214,3.903287932,4.164481599,3.975243185,4.218411561,4.140357737,4.328098971,4.273411571,4.440043385,4.337932304,4.478619658,4.87898109,4.905801358,4.760333413,6.84717582,0.858885212,1177.163306,834.1154461,2.909027671,75.32099933,4.304424,5.264132,5.325526,3.947908,5.4034,1.279694144,214.9691266,139.854666,276.4573475,211.9211097,195.240162,203.5580735,1299.093576,227.5122188,1071.581357,18.18292505,6.876419232
9/30/2020,BA,4.774659117,149.8031476,18142.29188,12592.27011,1707.762981,2716.665919,8230.31721,3287.680649,3246.737404,2515.959613,509.5767736,729.0787906,1736.588859,775.309367,2707.088878,568.5524381,3038.720214,33.64581708,108.7682555,108.4502864,18857.39539,11927.52505,16417.01805,13421.02852,2.722897525,265.2807954,273.7342348,57.59237,122.3230993,122.6403324,24.15771349,1.65548781,1.333974601,0.321513209,22209.82562,64927.94212,210.9885057,211.4406384,0.645410691,4.969263767,15.64275634,1187.308467,4.788459583,3.983462415,87.86075308,4332.496101,1266.402003,3066.094099,2420.733469,5080.763706,1582.213708,4.88006608,25086.56026,841128.3571,3.648814121,26519.21062,5.545220034,3708.207263,3852.664742,3831.778703,303.6349554,2479.441708,3.643114466,6.768938505,3.693114466,3.781330882,3.957748855,4.096070399,3.364712036,3.445842881,3.691339655,3.982543113,3.823068761,4.064414466,3.892375897,4.114896493,4.053509731,4.227331552,4.183818966,4.337680254,4.245618329,4.373990735,4.79717962,4.833269795,4.674947185,6.721790356,0.796763614,1173.186266,837.8965735,2.921499126,75.4489761,4.349999,5.318704,5.526183,4.125211,5.584147,1.298676289,215.3803733,140.5838928,278.5895305,212.002378,195.535809,204.5575714,1334.947298,252.2261016,1082.721196,17.35506709,6.768938505
12/31/2020,BA,4.889762056,149.9594936,18251.92456,12638.81449,1711.17047,2727.239961,8262.880055,3312.075254,3260.095716,2524.573747,512.6832603,733.8229692,1777.934051,790.3157969,2726.785307,577.3208377,3049.527113,33.64760578,109.2746032,109.0936513,19029.05973,12016.33223,16566.1963,13469.69992,2.70722693,266.9235721,275.4922622,58.00955,122.988607,123.4085468,24.24896223,1.680550195,1.357930266,0.322619929,22481.53349,65339.46656,212.0118628,212.6239207,0.670293687,5.067865109,15.78808499,1206.912821,4.919444368,4.146337532,89.73993873,4363.494066,1280.685114,3082.808952,2440.142454,5116.300595,1595.638948,4.891849419,25692.25684,871159.0058,3.678875752,27328.75276,5.470557078,3738.026994,3905.319941,3871.030023,304.6540961,2534.993541,3.56706128,6.692885319,3.61706128,3.704636419,3.882211895,4.017861324,3.312483313,3.390076825,3.628001631,3.906792864,3.751529579,3.979289051,3.815721596,4.023210678,3.969166248,4.134524023,4.094173996,4.240269848,4.150716743,4.271600739,4.713085209,4.758705132,4.59179362,6.573354055,0.779125821,1174.17405,842.4164359,2.935856317,75.71943309,4.399999,5.370825,5.638416,4.220629,5.67418,1.301823627,215.9378156,141.4684307,280.8659463,212.2565831,195.9943893,205.7657938,1372.532159,278.9301547,1093.602004,17.1200186,6.692885319
3/31/2021,BA,4.95815989,150.2207499,18380.77606,12698.16352,1717.407131,2741.086414,8302.145977,3348.184037,3280.244611,2540.350459,516.9594104,738.1951517,1812.008468,809.249527,2752.433755,585.4105005,3063.650762,33.65923702,109.8774606,110.3626978,19206.58377,12114.51423,16719.52222,13523.43195,2.632546662,268.5192307,277.1664114,58.39829,123.6337217,124.0989482,24.3425997,1.709594224,1.375865178,0.333729047,22765.66974,65758.51226,213.0275866,213.6113739,0.746263369,4.764061746,15.96968111,1233.267388,5.041563197,4.319278286,90.93088656,4396.612717,1295.127734,3101.484983,2462.551452,5144.056702,1610.246255,4.850837165,26268.79138,905363.7531,3.698656006,28020.83484,5.378848364,3773.04072,3970.55881,3916.656502,307.6947371,2588.958923,3.503607692,6.629431731,3.553607692,3.640858436,3.815669444,3.938819769,3.275093663,3.345995588,3.569596472,3.835000187,3.677610259,3.889982821,3.732125984,3.922212309,3.871024982,4.027253581,3.986003888,4.123724071,4.032602674,4.145409797,4.608421699,4.665902303,4.489869199,6.423522408,0.768193359,1179.892722,848.198326,2.957352464,76.08023094,4.499251,5.275852,5.67323,4.253452,5.683222,1.305362511,216.6750099,142.5108037,283.3003096,212.710592,196.6406644,207.187694,1430.113884,321.8089606,1108.304923,16.97432812,6.629431731
6/30/2021,BA,4.995351134,150.5438111,18513.99271,12769.844,1726.000062,2757.055909,8349.264028,3388.714223,3306.352582,2559.186291,521.8720529,745.467291,1840.667751,827.3284768,2782.892011,594.3651963,3077.331465,33.67144025,110.4521216,111.2818934,19387.9058,12218.72882,16876.08983,13585.60172,2.525824796,270.0531067,278.7480809,58.77754,124.2204076,124.7441135,24.44211945,1.763334634,1.398314465,0.365020169,23049.16739,66190.17471,214.0397072,214.5813725,0.793453069,4.802438874,16.09044416,1258.176363,5.14519598,4.493628476,90.35687502,4431.639307,1310.195494,3121.443813,2486.550038,5164.786566,1625.057403,4.787453058,26753.37567,941766.385,3.718921471,28815.54316,5.381577928,3807.1896,4041.440832,3969.536054,311.3609437,2630.222997,3.422886535,6.548710574,3.472886535,3.560446647,3.737420772,3.875727945,3.215586792,3.291727989,3.526543989,3.78134318,3.646704807,3.85110321,3.70879672,3.891966502,3.859084442,4.00808088,3.981915571,4.113000525,4.036300121,4.142708721,4.611698088,4.668807403,4.48565269,6.357829505,0.767255697,1187.352921,854.6613172,2.977110802,76.4402563,4.501673,5.10667,5.699067,4.335208,5.70566,1.30079726,217.4202512,143.6233995,285.7582693,213.2537323,197.3683071,208.7034143,1447.579671,333.9095851,1113.670086,16.96183245,6.548710574
9/30/2021,BA,5.010779847,150.8915083,18631.01873,12850.54496,1737.03865,2774.296829,8401.685476,3426.079915,3336.996811,2581.526462,527.3214489,753.771349,1867.478906,842.0973802,2824.895686,603.5222128,3085.871473,33.68269965,110.9410208,111.8240579,19568.3678,12322.69061,17031.91028,13649.69476,2.368735375,271.546003,280.2742624,59.12835,124.7786898,125.3577223,24.55108327,1.802435322,1.406492404,0.395942918,23309.20661,66619.61323,215.0481855,215.7382247,0.846181756,4.608268739,16.29903646,1281.924387,5.222611992,4.615506787,92.7389128,4468.131734,1326.358648,3141.773086,2511.778909,5180.224227,1640.260427,4.721912505,27091.27841,980331.1957,3.73873703,29603.63099,5.481860356,3833.904696,4108.484555,4027.894078,314.3291669,2650.090404,3.299456112,6.425280151,3.349456112,3.43517953,3.619553027,3.805941442,3.124964284,3.219979548,3.495197122,3.732419372,3.659116663,3.855459085,3.748501204,3.928606277,3.939815919,4.07682688,4.090934068,4.211022808,4.173366227,4.269170895,4.73315542,4.776500946,4.583082244,6.45138283,0.724308906,1197.397017,861.5079961,2.990299609,76.69822889,4.45961,5.000319,5.74017,4.430335,5.727773,1.301462065,218.1341433,144.7207033,288.0831062,213.7550335,198.073485,210.1915612,1468.42218,349.76634,1118.65584,16.38950586,6.425280151
